comic_id,vw_0,vw_1,vw_2,vw_3,vw_4,vw_5,vw_6,vw_7,vw_8,vw_9,vw_10,vw_11,vw_12,vw_13,vw_14,vw_15,vw_16,vw_17,vw_18,vw_19,vw_20,vw_21,vw_22,vw_23,vw_24,vw_25,vw_26,vw_27,vw_28,vw_29,vw_30,vw_31,vw_32,vw_33,vw_34,vw_35,vw_36,vw_37,vw_38,vw_39,vw_40,vw_41,vw_42,vw_43,vw_44,vw_45,vw_46,vw_47,vw_48,vw_49,vw_50,vw_51,vw_52,vw_53,vw_54,vw_55,vw_56,vw_57,vw_58,vw_59,vw_60,vw_61,vw_62,vw_63,vw_64,vw_65,vw_66,vw_67,vw_68,vw_69,vw_70,vw_71,vw_72,vw_73,vw_74,vw_75,vw_76,vw_77,vw_78,vw_79,vw_80,vw_81,vw_82,vw_83,vw_84,vw_85,vw_86,vw_87,vw_88,vw_89,vw_90,vw_91,vw_92,vw_93,vw_94,vw_95,vw_96,vw_97,vw_98,vw_99,vw_100,vw_101,vw_102,vw_103,vw_104,vw_105,vw_106,vw_107,vw_108,vw_109,vw_110,vw_111,vw_112,vw_113,vw_114,vw_115,vw_116,vw_117,vw_118,vw_119,vw_120,vw_121,vw_122,vw_123,vw_124,vw_125,vw_126,vw_127
0,0.0029193253076962,0.0,0.0,0.0,0.0035216391824848,0.0015173583669914,0.0,0.0053927530536806,0.0,0.0,0.0034701636686929,0.0028027044493681,0.0,0.0,0.0,0.0,0.0,0.0013293191067938,0.0056682880262782,0.0,0.0,0.0,0.0,0.0018544635598268,0.0111498157121963,0.0031625780199291,0.0010775096675876,0.0014304305122215,0.001489050286321,0.0,0.0,0.0011186889529721,0.0,0.0,0.0081918998401112,0.0,0.0052974190761137,0.0,0.0007200886060263,0.0021785953172235,0.0021619290545747,0.0,0.012092857135694,0.0074809054875372,0.0115067187131821,0.0,0.0049750379807112,0.0019979745344304,0.0039636870787688,0.0139853894668545,0.0,0.0028317444759567,0.0350727798883454,0.0034701636686929,0.0,0.0022966884641005,0.0,0.0,0.0,0.004960612046814,0.0017608195912424,0.005407004011554,0.0020141527652541,0.0,0.0015781628936684,0.0176605442503149,0.0,0.0,0.0023308982444757,0.0014596626538481,0.0,0.0,0.0,0.0,0.0,0.0,0.0051529761858668,0.0,0.0,0.0026851774056334,0.0013293191067938,0.0152933454428439,0.0,0.0015950824184541,0.0,0.0,0.0,0.0034805324172941,0.0014596626538481,0.0042040566740522,0.0016992606047604,0.0,0.0,0.0,0.0,0.0176918355458016,0.0030371901453116,0.0144408156142569,0.0030286569903599,0.0080555322169002,0.0015691136080127,0.0040740592575711,0.0044577957945898,0.0065859360221104,0.0,0.0033374728566814,0.0040740592575711,0.0,0.0,0.0062853371724186,0.0,0.0,0.0011324838711963,0.0022626892067834,0.0024600498997266,0.0041172785405614,0.0,0.0085812516643994,0.0,0.0156141532036783,0.0,0.0020141527652541,0.0021122298119859,0.0,0.0,0.0014596626538481,0.0006817657110172,0.0048347221427319
1,0.0,0.0,0.0,0.0068188418792297,0.0,0.000356677746007,0.0104999574338375,0.0050705885855386,0.0031380913613472,0.0,0.003262855189784,0.0072469929333662,0.0,0.0,0.0060983245539433,0.0009016086957082,0.0116997189613255,0.0012499052380763,0.0,0.0022258245487324,0.0027717025449083,0.0,0.0,0.0017436774250839,0.0,0.0,0.0,0.0006724881109405,0.0014000940354499,0.0013409649838375,0.0,0.0005259290921764,0.0,0.0011446802966431,0.0,0.0,0.0,0.0,0.0,0.0020484454671036,0.0020327748513144,0.0008986832978363,0.002526761490979,0.0,0.0,0.0,0.0081861988591703,0.0009393075083945,0.0027951715373655,0.0,0.0026377478439822,0.0,0.0011777686752858,0.001631427594892,0.0022184672099472,0.0,0.0160255241530039,0.0006115293199253,0.002230924800242,0.0,0.0024834416572588,0.0,0.0236728344487664,0.0091883948264653,0.0014838830324882,0.0,0.0,0.0013766686744989,0.0186290231123426,0.0034311550694351,0.0032152125620632,0.0081861988591703,0.0040762664464132,0.0,0.0023069517672553,0.0,0.0012112840125219,0.0,0.0,0.0,0.0012499052380763,0.0031954926697313,0.0148926089610113,0.0014997917804686,0.0148463049864374,0.0092622125752958,0.000848612498679,0.0027271704222088,0.0034311550694351,0.0006588175393969,0.0031954926697313,0.0,0.0014139653526233,0.0252353756786495,0.002662575325445,0.000924162260834,0.0007139369042875,0.0,0.0009492414116972,0.0025247642099722,0.0,0.0,0.0,0.0,0.004146916500139,0.0007845228403368,0.0012768912997755,0.0024057290955676,0.0,0.0014774623742958,0.0016266064379545,0.0,0.0,0.0,0.0,0.0,0.0006384456498877,0.0,0.0518757075983184,0.0,0.0075742926299166,0.0,0.0,0.0184030790352894,0.0,0.001372462027774,0.001282073700718,0.0295483148099954
2,0.0026072263849984,0.0041512177456047,0.0064931445720598,0.0014392840589382,0.0062902963029252,0.0045171359280501,0.0,0.0,0.0,0.0017893254852824,0.0,0.0041717886951944,0.0029535223041886,0.0035871666246511,0.0038616035415595,0.0011418399600252,0.0,0.0007914695997687,0.016874344288756,0.0009396298807697,0.0029251794950375,0.0060117973953382,0.0,0.0011041378431863,0.0,0.0112978938475101,0.0032077179248909,0.00170334159679,0.0008865727033687,0.0,0.0,0.0013321230295259,0.0,0.0014496773493671,0.0048774140495399,0.0024256734395407,0.0031540554367651,0.0128346007498371,0.0017149478643522,0.0012971241855837,0.0,0.0,0.0,0.0022270458770464,0.005709199800126,0.0160540839262532,0.0,0.0011895835221444,0.003539937637782,0.0013878045468753,0.0022270458770464,0.0050580172711991,0.0089494922365468,0.0020661171843204,0.0,0.0,0.0,0.0061957575834538,0.0,0.0009845074347295,0.0010483827171542,0.0032193017305634,0.0035976478668849,0.0,0.0,0.0015021421566292,0.0059258496843173,0.0017434784200068,0.0,0.0026072263849984,0.0,0.0,0.0,0.0045004289160928,0.0,0.0,0.0061361098002756,0.0,0.0,0.0047962214844044,0.0,0.0010117308205974,0.0,0.0023742591919424,0.0,0.0,0.0032241691972839,0.0013815271217768,0.0034763018466646,0.0083435773903888,0.0,0.0016205975432181,0.005372138099605,0.0,0.0,0.0058520143161368,0.0018083270273072,0.0098262692713553,0.0024043285756805,0.0303760694012281,0.000934241983718,0.0016171156263604,0.0345039260022032,0.0013070772149144,0.0,0.0009935568866107,0.0008085578131802,0.0,0.0019308300414788,0.0,0.0010300057214021,0.0,0.0080912992376265,0.0067359662241416,0.000732350381333,0.0,0.0008085578131802,0.0063865400956262,0.0011135229385232,0.0,0.0,0.0035976478668849,0.0025152210261148,0.0016647522153633,0.001835820587042,0.0034763018466646,0.0008118394321981,0.0
3,0.0006604973508662,0.0,0.0098695797495309,0.0021877117695861,0.0031870834601488,0.001716511652659,0.0009187462754607,0.0,0.0030204129352966,0.0027197747376293,0.0062809962403342,0.0031705594083477,0.0037411282519722,0.0027262466347348,0.0058696373831704,0.0008677983696191,0.0016087113571822,0.0,0.0,0.0014282374187699,0.0040016455492114,0.0030459773469713,0.0027721194814053,0.009230592369038,0.0,0.0,0.0034130118720839,0.0,0.0020213857636808,0.0090347515786054,0.0027549861507564,0.004049654009759,0.0066985441480158,0.003305264356557,0.0029654677421202,0.0024580157520679,0.0035956231979122,0.0039017186279505,0.0016292004711346,0.0009858143810436,0.000978272897195,0.0004324913370837,0.0024320079350673,0.0025388322998329,0.0026033951088574,0.0,0.0022512046862718,0.0036163339073191,0.0008967842015714,0.0031641943668758,0.0025388322998329,0.0064068218768522,0.0045344093998503,0.0015702490600835,0.0021352746895742,0.0051962576500273,0.0066105287131141,0.0058859697042811,0.004294530240466,0.0029929026015778,0.0015935417300744,0.0036700039728423,0.00364561650511,0.0017687660040945,0.0028564748375399,0.0011416280390382,0.0011259114400202,0.0013250435992052,0.0052736572781264,0.002641989403465,0.0020630947273239,0.0022512046862718,0.0026156043031151,0.0,0.0022204410759832,0.0,0.0,0.0008895061760528,0.0022832560780764,0.0024300855520982,0.0018045506874726,0.0023067462709622,0.0040954674642781,0.001443549588701,0.0020413669356351,0.0,0.0036755528849036,0.0010499606125504,0.0006604973508662,0.0057070069350259,0.0023067462709622,0.0012316541328457,0.0034023541297498,0.0022080953718818,0.0025627287507408,0.0008895061760528,0.0034358213518838,0.0046674779038937,0.0022841121468964,0.009720342208393,0.0010650358614386,0.0018435118140509,0.0020171525970518,0.0019867573666699,0.0039914071313838,0.0007551032338241,0.0018435118140509,0.0023155142544838,0.0,0.0,0.0031312173930624,0.0028983651506397,0.0051244895171634,0.0051193343303476,0.0022263451592525,0.0031051142326734,0.0012290078760339,0.0038830163781407,0.0067702194662212,0.0014130808649328,0.0060752138802456,0.0063798288839425,0.0019115679798472,0.0050608467347046,0.0,0.0039629841051976,0.002159492889647,0.0021877117695861
4,0.0,0.0118680582570266,0.0030939121471884,0.0,0.006993600069292,0.002582838850396,0.0,0.0,0.0009468379107513,0.0,0.0,0.0,0.0009382139816858,0.0102554732341122,0.0,0.0,0.0,0.0,0.0096485278942605,0.001790893315072,0.0022301054959032,0.0,0.0,0.0,0.0063263844636599,0.0251221714811929,0.0012227539174505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092961371226341,0.0,0.0105201096699626,0.0048924371510351,0.0004085769206607,0.0,0.0024533489584829,0.0,0.0,0.00636697755444,0.0141459295361115,0.0183590276372952,0.0,0.00113364699289,0.0,0.0039676418393427,0.0,0.0008033632447463,0.0312717889644853,0.0177206790479649,0.0,0.0026062734294808,0.0013815107028451,0.0014761052549921,0.0,0.0028146419450574,0.0059945143451074,0.0015339619531211,0.0,0.0,0.000895446657536,0.0014315085129005,0.0056472047148353,0.0,0.0,0.0008282098443464,0.0,0.0,0.0016398773060283,0.0,0.0,0.0049571273070635,0.0204665229701982,0.0022307364916684,0.0,0.0121885168757279,0.0,0.0289247181311886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001590249233027,0.0,0.0,0.0008532549541692,0.0,0.0,0.0078075777208396,0.0017232959758664,0.0187284379842759,0.0,0.0243770337514558,0.0004451560549377,0.0015410757066256,0.0227641045435322,0.0124561590386832,0.0,0.0,0.0,0.0,0.0,0.0,0.0009815728504897,0.0,0.0019277076553592,0.0025676912001743,0.0,0.0015574240665446,0.0,0.004868986054095,0.0,0.0194907705507984,0.0,0.0,0.0035954256674243,0.0,0.0052484902049602,0.0,0.0003868325821132,0.0
5,0.0054287453495858,0.0,0.0,0.0,0.0109146693840712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040998665775038,0.0,0.0,0.0023775297797785,0.0022037141879209,0.0,0.0,0.0009782448073766,0.0006090784701996,0.0,0.0037974239471306,0.002299026741977,0.0069113583695463,0.0313658422798455,0.0046753587288821,0.0017733419363842,0.0018460143960555,0.0,0.0018869768155865,0.0020803017173419,0.0,0.0015092531308479,0.0111712825901791,0.0033671448658464,0.0082091853833612,0.0,0.0004463562934615,0.0,0.0013400998591713,0.0,0.0008328794298175,0.0104335573965738,0.0071325893393355,0.0033427681599869,0.0015419210179944,0.0049538820648207,0.0024569430180039,0.0043345128313367,0.0,0.0061435278271185,0.0124230394516448,0.0279633394261455,0.0,0.0,0.0,0.0008062972197645,0.0,0.0040998665775038,0.0010914669384071,0.0,0.0,0.0,0.0,0.0078193701303987,0.0046270333151518,0.0018151282180893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079853483702216,0.0024370032220624,0.0,0.0149799794307426,0.0,0.0063198527971569,0.0,0.0009887325950007,0.0,0.0,0.0005594448835469,0.0,0.0,0.0034745856529838,0.0010533087995261,0.0,0.0,0.0,0.0,0.0073110096661874,0.0028239627549729,0.0179026549738391,0.0012515682996693,0.0149799794307426,0.0024315887247457,0.0008417862164616,0.0290138387247188,0.0081647563013834,0.0,0.0010343879915399,0.0016835724329232,0.0,0.0,0.0,0.0010723347236515,0.0,0.0014039697307297,0.0,0.0007624469723467,0.0034028649125188,0.0,0.0039894003885007,0.0,0.0193572721223683,0.0,0.0037454964093596,0.0052371725475267,0.0,0.0038225305374025,0.0009047908915976,0.0012678040448025,0.0014984327188946
6,0.0023801706337523,0.0,0.0,0.0052557640110178,0.0009570821201648,0.0053608772335297,0.0,0.0,0.0009070309115005,0.0016334983409185,0.0,0.0,0.0,0.0,0.0035253077376399,0.0,0.0019323860146333,0.0050577997246481,0.0,0.0025734007545404,0.0048067814404942,0.0036588316480136,0.0033298732509373,0.0010079816946806,0.0030302051710323,0.0034379977273704,0.0017570202687691,0.0038875063470284,0.0,0.0,0.0033092926735812,0.0042563931033503,0.0026820997589652,0.0,0.0044526542674478,0.0044288572109332,0.0,0.0023433745513216,0.0035225956132641,0.002368322837342,0.0023502051584266,0.0036365637952985,0.0021909981397003,0.0,0.0031272013319609,0.0,0.0013520748866497,0.0032579584750623,0.0032316547804376,0.0,0.0040661978776103,0.0030783528537428,0.0,0.0018861850571574,0.0,0.0,0.0013234291717946,0.0028280935516065,0.0077378923251639,0.0062913868501635,0.0057424927209888,0.0,0.0043791189250571,0.0,0.0008578002515134,0.0027426499436353,0.002704892348397,0.0015916439630092,0.0025338893828835,0.0,0.0012390959323266,0.0027041497732995,0.0062837340615378,0.0,0.0026671964876676,0.0,0.0014004334679307,0.0074793312100536,0.0068566248590883,0.0,0.0007225428178068,0.0027708663915463,0.0049194804375713,0.0013004951249558,0.0,0.0017847606814258,0.0053962071049636,0.0,0.0031735608450031,0.0076169595395741,0.0018472442610308,0.0,0.0114433532291887,0.0,0.0030783528537428,0.0,0.0008254225469991,0.0067278960776847,0.0021949426036242,0.0058380433684042,0.0004264407853608,0.0014762857369777,0.0072690183677545,0.0,0.0023972415203506,0.0009070309115005,0.0014762857369777,0.005562797007769,0.0017626796775061,0.0034163544390623,0.0047015276172108,0.0052222795507022,0.0049244343708477,0.0086090907657498,0.0026742884795826,0.0029838935569234,0.0059051429479109,0.0,0.0050827473470129,0.0,0.0,0.0021895594625285,0.0011480888767851,0.0060790951768223,0.0,0.0007933902112507,0.0025939854530294,0.0013139410027544
7,0.0,0.0831807096294425,0.0074347116757295,0.0,0.0,0.0002586081585927,0.0,0.0018382077263958,0.0,0.0020487945292876,0.0,0.0,0.0,0.1909912896650403,0.0058954298889345,0.0,0.0,0.0009062401443679,0.0115927698616538,0.0,0.0,0.0011472607709873,0.0,0.0018963723408398,0.1387217655416664,0.0021560324730967,0.0007345734457,0.0,0.0,0.0,0.0,0.0,0.0,0.0008299471077356,0.0,0.0,0.0,0.0690699719448864,0.0009818157264841,0.0007426097032343,0.0,0.0,0.0009160105216826,0.0,0.0,0.1231599176685218,0.0,0.0,0.0,0.0,0.0,0.0,0.0017078754801696,0.0,0.0,0.0,0.0,0.000443387548345,0.0,0.0,0.0006002040414592,0.0,0.0,0.0,0.0,0.0008599834569026,0.0012722163164071,0.000998149603921,0.0,0.0009950995869925,0.0,0.0,0.0009851616960885,0.0566833683443104,0.0,0.2382408453413576,0.0008782379375159,0.0006700611495689,0.0008599834569026,0.0045764323015033,0.0,0.0017376619743595,0.0,0.0002718549131263,0.0,0.0,0.0,0.0,0.0009950995869925,0.0038213898707016,0.0,0.0,0.0005125957257626,0.0,0.0004826231169003,0.0,0.000517637868457,0.0,0.0,0.0036611458412026,0.0,0.000462903154815,0.0045585369424901,0.0,0.0,0.0,0.0,0.0,0.0,0.0010712297817398,0.0,0.0,0.0003860255756808,0.013111666081493,0.0004192740412905,0.0,0.0,0.0,0.0,0.0,0.0009152864603006,0.0,0.0,0.0,0.0010510159293046,0.0,0.0006971728457294,0.0008239969000324
8,0.003847557383687,0.0,0.0,0.0,0.0,0.0033330323352602,0.0,0.0,0.0014662198715032,0.0079216739930951,0.0030490273011331,0.003693855621376,0.0043585960217152,0.0105873655717858,0.0056986770710393,0.0,0.0,0.0023359879449484,0.0,0.0013866382706504,0.0043167697402496,0.0059145191203327,0.0,0.0,0.0097966827374152,0.0055575400156037,0.0,0.0037705037288169,0.001308340300117,0.0025061724212497,0.0,0.0,0.0,0.0,0.0100768321334184,0.00119321153013,0.0046545284115368,0.003788076337816,0.0037961952725467,0.0019142026816381,0.0,0.000839789004046,0.0,0.0016432571519954,0.0084252268895063,0.018953170926528,0.0021856356177396,0.0017555018967568,0.0017413285467406,0.0020480222439325,0.0016432571519954,0.0024880861657678,0.0088046784463114,0.0030490273011331,0.0,0.0,0.0,0.0011429067386953,0.0,0.0014528653405717,0.0,0.0,0.0053091502501602,0.0,0.0,0.0088670138954424,0.0065587074175939,0.0,0.0,0.0025650382557913,0.0,0.0,0.0,0.0132828193251671,0.0,0.0,0.0,0.0051815893750648,0.0,0.016515144528823,0.0035039819174226,0.005972158630323,0.0,0.0028030089100991,0.0,0.0,0.0039649977183426,0.0010193792354858,0.003847557383687,0.0049251408285013,0.0,0.0,0.0079278154479608,0.0085751276577935,0.0012440430828839,0.0034543929167099,0.0,0.0054378383346335,0.0,0.016515144528823,0.0013786871992733,0.00119321153013,0.0176256052169582,0.0,0.0,0.0029324397430065,0.0023864230602601,0.0022480720917319,0.0,0.0,0.0,0.0028139467481939,0.0039801860327483,0.007952364008307,0.0054037503865354,0.0024117392098434,0.0023864230602601,0.0075398376274578,0.0,0.0027438463396755,0.0,0.0,0.0,0.004913443431752,0.0,0.0025650382557913,0.0017970814615647,0.0021239920093069
9,0.001376036147638,0.0,0.0,0.0,0.0116195751151258,0.0050064923202555,0.0095702737027164,0.0,0.0094387904228021,0.0,0.0,0.0026421328402897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055578410405714,0.0,0.0,0.0052446547551352,0.0,0.0,0.0030473320286464,0.0,0.0,0.0080667424808977,0.0,0.0052729869918737,0.0,0.0,0.0061780577960839,0.0025604330750707,0.0049939211082114,0.0,0.0040730011778366,0.0,0.002038068535823,0.0018020472378488,0.0,0.0017630779859951,0.0018079132700399,0.0,0.0,0.0,0.003736600839881,0.0,0.0,0.0080085273460652,0.0,0.0032713522085074,0.0,0.0129906441250684,0.0045906449396625,0.0331085795865816,0.0,0.0015588034383217,0.0132795144172867,0.0025486138700294,0.0,0.0,0.0014877473112187,0.0071351752439888,0.005864122083439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024288767959424,0.0,0.0,0.005062678233538,0.0,0.0,0.0,0.0030073949764604,0.0,0.0,0.000850822427061,0.0021874179428133,0.0027520722952761,0.0052842656805795,0.0,0.0025659461100954,0.0,0.0,0.0,0.0,0.0,0.0058343473798672,0.0066619937617814,0.0,0.0029584329484406,0.0025604330750707,0.0084048024877161,0.0206953892361455,0.0,0.0,0.0,0.0024119940150873,0.0091714426970243,0.0,0.0,0.0,0.0032028059482271,0.0,0.0046382190817762,0.0012937975969472,0.0,0.0,0.0,0.0029439184686101,0.0,0.0,0.0019912166456742,0.0,0.0,0.0,0.0006427062171568,0.0
