comic_no,male_orientation_ratio,female_orientation_ratio,neutral_orientation_ratio,adj.all_ratio,adj.pert_ratio,adv.all_ratio,noun.Tops_ratio,noun.act_ratio,noun.animal_ratio,noun.artifact_ratio,noun.attribute_ratio,noun.body_ratio,noun.cognition_ratio,noun.communication_ratio,noun.event_ratio,noun.feeling_ratio,noun.food_ratio,noun.group_ratio,noun.location_ratio,noun.motive_ratio,noun.object_ratio,noun.person_ratio,noun.phenomenon_ratio,noun.plant_ratio,noun.possession_ratio,noun.process_ratio,noun.quantity_ratio,noun.relation_ratio,noun.shape_ratio,noun.state_ratio,noun.substance_ratio,noun.time_ratio,verb.body_ratio,verb.change_ratio,verb.cognition_ratio,verb.communication_ratio,verb.competition_ratio,verb.consumption_ratio,verb.contact_ratio,verb.creation_ratio,verb.emotion_ratio,verb.motion_ratio,verb.perception_ratio,verb.possession_ratio,verb.social_ratio,verb.stative_ratio,verb.weather_ratio,adj.ppl_ratio,adventure,children,crime,detective,female,humor,jungle,mystery,non fiction,romance,sports,spy,superhero,vigilante,war,western,panel_ratio,total_information_in_book
284,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0470588235294117,0.0,0.0823529411764705,0.0117647058823529,0.0117647058823529,0.0235294117647058,0.0470588235294117,0.0,0.0,0.0,0.0235294117647058,0.0,0.0,0.0235294117647058,0.0941176470588235,0.0,0.0117647058823529,0.0235294117647058,0.0,0.0117647058823529,0.0117647058823529,0.0,0.0352941176470588,0.0352941176470588,0.0117647058823529,0.0,0.0352941176470588,0.0823529411764705,0.0235294117647058,0.0117647058823529,0.0,0.0235294117647058,0.0117647058823529,0.0235294117647058,0.0705882352941176,0.0235294117647058,0.0470588235294117,0.0352941176470588,0.1058823529411760,0.0,0.0,0.2400970075055760,1.90583470631057E-12,1.99996284951749E-07,0.5896028044147850,0.0030482893232815,0.1333995205051230,2.16158605377374E-08,1.75585361969294E-11,2.07873800144996E-06,1.00358714544515E-06,1.16909410706667E-12,1.09991165948168E-11,1.82408375541936E-10,0.033849059297782,1.48021190526721E-08,4.60899204461528E-17,0.4907892209035560,0.119084597192448
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.032258064516129,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.3548387096774190,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.032258064516129,0.032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.032258064516129,0.0,0.0,0.0003368636457504,1.38386330798659E-08,2.89961218585181E-07,0.3747641560586530,3.46335965545373E-07,1.02408792317918E-06,5.21883380199655E-08,5.45283833048774E-10,8.3134348045712E-10,3.82308425035802E-05,3.27078519417516E-06,3.80495137883558E-06,0.6119844549337610,1.01546331131827E-08,0.0128674806368874,2.02533621830581E-10,0.36344159908105800,0.0118833591094302
286,0.6363636074380180,0.3636363471074390,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0461538461538461,0.1153846153846150,0.0153846153846153,0.023076923076923,0.0153846153846153,0.0307692307692307,0.0,0.0,0.0076923076923076,0.0,0.0153846153846153,0.0,0.0076923076923076,0.1923076923076920,0.0,0.0,0.0,0.0,0.0076923076923076,0.0,0.0,0.0076923076923076,0.0,0.0076923076923076,0.0153846153846153,0.0307692307692307,0.0769230769230769,0.0307692307692307,0.0,0.023076923076923,0.0307692307692307,0.0076923076923076,0.0153846153846153,0.0384615384615384,0.0153846153846153,0.0307692307692307,0.0461538461538461,0.1076923076923080,0.0,0.0,1.64654895484937E-06,1.12931648920248E-18,6.0234028397831E-15,0.9999896929628780,3.54162781584761E-08,2.72316632343723E-11,1.24153894016838E-10,5.23507547121307E-19,1.37023383900882E-11,8.48780204305981E-12,5.87620152070403E-13,3.45464629766845E-13,1.17264690209293E-11,7.2035074797299E-08,8.55285057232148E-06,1.68184718610802E-19,0.4308985422358080,0.848183813740041
287,0.9999998750000160,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0793650793650793,0.0,0.0079365079365079,0.0079365079365079,0.0476190476190476,0.0158730158730158,0.0,0.0,0.0079365079365079,0.0317460317460317,0.0,0.0158730158730158,0.1587301587301590,0.0,0.0079365079365079,0.0079365079365079,0.0,0.0158730158730158,0.0079365079365079,0.0,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0476190476190476,0.0555555555555555,0.0555555555555555,0.0,0.0079365079365079,0.0238095238095238,0.0158730158730158,0.0,0.0555555555555555,0.0317460317460317,0.0555555555555555,0.0238095238095238,0.1031746031746030,0.0,0.0,0.0002042262190092,4.18112253376133E-10,1.05578159546279E-13,1.00405504831937E-06,5.20768571945529E-05,2.10725114899651E-06,8.75973780762215E-05,7.45890126401207E-10,3.57051471033493E-14,6.02984796684138E-08,3.08815729102192E-07,3.89018116275954E-12,9.19836526084325E-08,7.1955772638627E-14,3.64611131950477E-14,0.9996525259735190,0.4360476210593420,0.127949333274215
288,0.0,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0387596899224806,0.0077519379844961,0.0697674418604651,0.0155038759689922,0.0077519379844961,0.0,0.0387596899224806,0.0077519379844961,0.0,0.0077519379844961,0.0387596899224806,0.0155038759689922,0.0,0.0,0.1550387596899220,0.0,0.0077519379844961,0.0,0.0,0.0,0.0,0.0,0.0387596899224806,0.0077519379844961,0.0465116279069767,0.0077519379844961,0.0155038759689922,0.0232558139534883,0.0310077519379844,0.0232558139534883,0.0310077519379844,0.0387596899224806,0.0,0.0387596899224806,0.0775193798449612,0.0387596899224806,0.0387596899224806,0.0542635658914728,0.0775193798449612,0.0,0.0,0.0464195404652082,4.36597026475729E-13,1.23021460971771E-10,1.85392013424699E-06,1.98280056087733E-12,0.0039813647711385,3.13156933784644E-08,5.22632941902026E-09,2.62232363134727E-09,2.95034856349368E-09,1.04553335378907E-10,3.23423135494565E-08,7.80879240751708E-07,8.93605619798058E-09,4.03516749934561E-09,0.9495963723060520,0.4590505970988220,0.855278041998456
289,0.9999996666667780,0.0,0.0,0.0,0.0,0.0,0.0,0.0777777777777777,0.0111111111111111,0.0777777777777777,0.0111111111111111,0.0,0.0333333333333333,0.0222222222222222,0.0,0.0,0.0111111111111111,0.0333333333333333,0.0333333333333333,0.0,0.0222222222222222,0.2111111111111110,0.0,0.0,0.0111111111111111,0.0,0.0,0.0111111111111111,0.0,0.0,0.0444444444444444,0.0333333333333333,0.0,0.0111111111111111,0.0555555555555555,0.0111111111111111,0.0111111111111111,0.0,0.0333333333333333,0.0111111111111111,0.0111111111111111,0.0333333333333333,0.0,0.0444444444444444,0.0333333333333333,0.1,0.0,0.0,0.0313021254564697,2.57618130588882E-10,8.06163629535288E-09,3.68826564280311E-10,4.23780229668958E-05,0.0006160516337213,2.56641491840496E-09,1.45736806196102E-11,4.60316049274407E-10,7.97791698759802E-11,2.37620485290919E-08,3.27956193708016E-11,0.9680389605911380,1.85369008417717E-14,1.34887941296401E-07,3.1380373487361E-07,0.43850354204914000,0.758884325033251
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0357142857142857,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.1428571428571430,0.0357142857142857,0.0,0.0357142857142857,0.1785714285714290,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428570,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.4929576092992580,3.17138938430018E-21,2.35985141911456E-10,0.0118237245320036,3.10256934472866E-07,0.494957584561502,1.30939268473701E-07,5.12103977910522E-08,2.06343056456069E-06,3.74775564000415E-06,2.08870391246394E-06,4.25433325054218E-10,0.0002522258866844,2.870490584571E-07,5.87423668376939E-10,1.75125934063511E-07,0.8318532355387390,0.290173584899626
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0,0.3076923076923080,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.1210268826264820,2.25177516415864E-08,2.63035903745817E-06,0.0070612475446016,8.21643591249838E-05,0.0007903671442281,0.0015475454755005,0.0005563086063301,2.56201628300085E-09,9.25038384495553E-06,8.87240513491345E-05,3.53971359577106E-10,0.0296498637149789,6.62187539913448E-05,2.07663824535794E-11,0.8391187715260250,0.7940123349806050,0.950626412841792
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.1,0.0333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.1,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0,2.08316749778326E-07,2.28318654992751E-09,2.68231058963146E-14,1.82056896323058E-12,4.43477374764129E-13,3.44760887546801E-11,3.33745238281628E-11,3.84337089245961E-16,8.39028053131618E-13,4.77998353661188E-12,5.29941569605684E-10,3.99469151060908E-14,0.999999641841512,4.88773867281165E-15,5.79192577012399E-11,1.46894885007699E-07,0.6857759739338380,0.517118936597689
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.2222222222222220,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851850,0.0,0.0,0.2222222222222220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.9695465671687870,4.12157124511328E-09,7.03329878621313E-10,2.17462934508305E-05,0.0002739884056263,0.0004192506002783,1.20891538264536E-07,4.10764685514216E-11,1.99781788242748E-05,0.0014810048332519,2.16561155628092E-09,3.2589853967645E-06,0.0282332673693907,8.10240853823212E-07,2.5786724642784E-14,9.86807844147663E-13,0.6766428607147730,0.679820750804237
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0344827586206896,0.2413793103448280,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0689655172413793,0.1724137931034480,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,1.50740805654892E-06,2.4971891567094E-19,3.82163604164465E-13,1.79744263289613E-11,1.03747107041614E-09,1.03081125791129E-07,2.82445528788492E-09,5.66663521749137E-11,1.69174717398273E-13,8.40328515258776E-10,1.23760875574913E-07,9.13654343530527E-13,0.0031430664602201,2.46544182557788E-14,9.61751486682785E-13,0.9968551945103750,0.7110169492632890,0.924771242323292
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.1481481481481480,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.0,0.1481481481481480,0.074074074074074,0.0,0.0,0.1111111111111110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.037037037037037,0.0,0.037037037037037,0.0,0.0,0.1481481481481480,0.0,0.0,0.0,0.1111111111111110,0.0,0.0,0.0001608091144046,7.88563916342944E-14,0.0018519576547137,8.77266270877485E-06,6.13215175076379E-06,3.66368422183202E-05,4.10904326162519E-07,0.0909140881396766,4.45009145383543E-08,0.0277730672985748,0.0002534629252937,1.75001802173099E-11,3.50721307714657E-06,2.0248411690813E-09,0.001475432906634,0.8775156756432870,0.5393586409006660,0.19602750513464
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428570,0.0357142857142857,0.1428571428571430,0.0357142857142857,0.0,0.0,0.0714285714285714,0.0,0.0,0.0357142857142857,0.1071428571428570,0.0,0.0,0.0,0.1428571428571430,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0023666141008822,3.78689731389544E-08,2.06571415980137E-09,9.40668330404115E-08,1.51559042190117E-10,7.92886525777338E-05,2.86807656604618E-08,0.0133728341942797,3.75459297735961E-05,9.21537955161361E-05,8.01129766764038E-07,3.04047400096109E-09,3.44550484693755E-05,2.12160694404368E-08,2.57491074057793E-09,0.9840161174834350,0.4550708293659290,0.99520265283753
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086960,0.0,0.1304347826086960,0.0,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.1304347826086960,0.1739130434782610,0.0,0.0,0.1187308849174610,1.11835958764185E-08,3.31936112319775E-08,0.0001610711567379,9.31512700301115E-08,0.1898300175532070,1.56631431737578E-05,8.41421925791251E-05,2.96126968552338E-05,3.91727924790274E-08,5.68460905185586E-06,9.5944797167053E-10,0.6911351628877980,7.5052155652781E-06,7.73458778470193E-08,6.20975662750662E-10,0.4798978893504490,0.829571016361611
298,0.4999999375000080,0.4999999375000080,0.0,0.0,0.0,0.0,0.0,0.0340136054421768,0.0272108843537414,0.0816326530612244,0.0136054421768707,0.0204081632653061,0.0068027210884353,0.0340136054421768,0.0068027210884353,0.0068027210884353,0.0068027210884353,0.0476190476190476,0.0272108843537414,0.0,0.0,0.2585034013605440,0.0,0.0,0.0068027210884353,0.0,0.0,0.0,0.0,0.0136054421768707,0.0068027210884353,0.0136054421768707,0.0068027210884353,0.0204081632653061,0.0408163265306122,0.0272108843537414,0.0068027210884353,0.0,0.0340136054421768,0.0136054421768707,0.0068027210884353,0.0748299319727891,0.0136054421768707,0.0204081632653061,0.0544217687074829,0.0680272108843537,0.0,0.0,0.0146833466289417,0.0144529954453247,1.33660449325127E-10,0.0005499290682746,9.80356493118836E-11,1.55248227158974E-05,1.58013084186183E-08,2.22246126154473E-09,5.43131191880367E-07,9.59627422847246E-07,6.71214660285067E-07,0.0003234297650761,0.9699698259015160,1.67419951146792E-07,2.58762957081189E-06,1.08988827335792E-09,0.5500111115808010,0.890095251172826
299,0.9999997500000620,0.0,0.0,0.0,0.0,0.0,0.0,0.0372670807453416,0.0062111801242236,0.0745341614906832,0.0062111801242236,0.0124223602484472,0.0062111801242236,0.0683229813664596,0.0434782608695652,0.0,0.0124223602484472,0.0434782608695652,0.0372670807453416,0.0,0.0248447204968944,0.1677018633540370,0.0,0.0062111801242236,0.0062111801242236,0.0,0.0062111801242236,0.0,0.0,0.0124223602484472,0.0186335403726708,0.0124223602484472,0.0,0.0248447204968944,0.0434782608695652,0.0434782608695652,0.0062111801242236,0.0,0.031055900621118,0.0124223602484472,0.0062111801242236,0.062111801242236,0.0124223602484472,0.0434782608695652,0.0248447204968944,0.0869565217391304,0.0,0.0,1.51466557221041E-05,3.82168508936561E-09,4.34979961300339E-07,7.14677143603548E-09,0.8510305737709510,2.22753805592559E-06,0.0161073841814482,1.26650892830363E-08,1.05120745283138E-08,6.23485770094913E-07,9.85826961285315E-11,9.4241016100543E-13,1.31463762731637E-07,0.0002548538995582,8.77358255001569E-13,0.132588589778747,0.5373406760488120,0.75961791904666
300,0.9999998571428780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.1071428571428570,0.0,0.0,0.3571428571428570,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.1785714285714290,0.0,0.0,5.40913021961552E-07,3.74424085437596E-12,1.7159933662225E-08,1.46731261878733E-09,2.29164833916856E-08,1.21001829989965E-09,8.16587794663659E-10,6.1307180572996E-17,1.5445935825927E-11,6.33261655176014E-08,1.05916831567395E-09,1.29417903855603E-08,0.6480811701389680,1.33337593243663E-07,0.0021799507373176,0.3497380839564490,0.8767302024222820,0.995281710052637
301,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.023391812865497,0.0116959064327485,0.1228070175438600,0.0116959064327485,0.023391812865497,0.0,0.0467836257309941,0.0,0.0,0.0116959064327485,0.023391812865497,0.0,0.0,0.0058479532163742,0.2163742690058480,0.0,0.0,0.0058479532163742,0.0,0.0,0.0,0.0,0.0058479532163742,0.0175438596491228,0.023391812865497,0.0,0.0116959064327485,0.0760233918128654,0.0526315789473684,0.0,0.0116959064327485,0.0409356725146198,0.0,0.023391812865497,0.0350877192982456,0.0175438596491228,0.023391812865497,0.0526315789473684,0.1052631578947370,0.0,0.0,0.82700579079679,7.24680267988398E-08,1.1577111554027E-11,9.0570205253683E-08,8.24326488724342E-10,1.99597445215365E-05,2.85184980987667E-05,1.62255563775456E-09,2.99771461154331E-08,5.1692074403155E-05,2.64694013354749E-06,3.85844210194633E-08,0.0008760782378372,5.72211143652619E-05,7.7495007626123E-08,0.1719577810405840,0.530226488596974,0.247056273589903
302,0.9999997500000620,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0204081632653061,0.0,0.0918367346938775,0.0,0.010204081632653,0.0510204081632653,0.0510204081632653,0.0,0.010204081632653,0.0,0.0204081632653061,0.010204081632653,0.0,0.010204081632653,0.2653061224489800,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.0408163265306122,0.010204081632653,0.010204081632653,0.010204081632653,0.0306122448979591,0.0,0.0,0.0408163265306122,0.0,0.0204081632653061,0.1122448979591840,0.0204081632653061,0.0204081632653061,0.0306122448979591,0.0714285714285714,0.0,0.0,0.0010740582415372,1.84492917251654E-14,0.003112980844862,0.832748416541014,7.32836466469925E-05,0.0247292129680238,0.0044020494409064,0.0003123058847612,6.27326633467179E-05,1.52191165084098E-06,6.31772625399523E-07,4.26770719886464E-11,0.0026286099043788,3.35839770329433E-07,9.31696949692278E-09,0.1308538509808110,0.7866231549289580,0.448083947536426
303,0.4999998750000310,0.4999998750000310,0.0,0.0,0.0,0.0,0.0,0.0927835051546391,0.0103092783505154,0.0721649484536082,0.0,0.0103092783505154,0.0206185567010309,0.0309278350515463,0.0103092783505154,0.0,0.0206185567010309,0.0206185567010309,0.0309278350515463,0.0,0.0206185567010309,0.1855670103092780,0.0,0.0,0.0,0.0,0.0103092783505154,0.0,0.0,0.0,0.0103092783505154,0.0103092783505154,0.0103092783505154,0.0103092783505154,0.0515463917525773,0.0103092783505154,0.0206185567010309,0.0206185567010309,0.0515463917525773,0.0,0.0103092783505154,0.0824742268041237,0.0103092783505154,0.0618556701030927,0.0515463917525773,0.0515463917525773,0.0,0.0,4.41058958563825E-05,6.54990758689303E-07,2.1508837750792E-09,0.9988811498347780,3.60755262947508E-06,0.0007261514748505,3.93117087643817E-05,5.05466155634738E-09,2.09043898758218E-08,7.58782044748643E-07,6.27138842900292E-08,1.63623893481472E-08,0.0002333555023505,6.66034699256116E-08,7.07258207020958E-05,4.64758676082744E-09,0.5054316599157740,0.817709999330442
304,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0225563909774436,0.0977443609022556,0.0526315789473684,0.0,0.0300751879699248,0.0150375939849624,0.075187969924812,0.0075187969924812,0.0,0.0,0.0150375939849624,0.0225563909774436,0.0,0.0075187969924812,0.1729323308270680,0.0,0.0,0.0150375939849624,0.0,0.0075187969924812,0.0,0.0,0.0075187969924812,0.0075187969924812,0.037593984962406,0.0,0.0300751879699248,0.0526315789473684,0.037593984962406,0.0,0.0,0.0300751879699248,0.0150375939849624,0.0150375939849624,0.037593984962406,0.0300751879699248,0.0526315789473684,0.0150375939849624,0.0902255639097744,0.0,0.0,0.0126178043789439,0.0003194324602709,5.27893450307284E-12,9.26240516890072E-08,6.90102808647599E-11,1.08186087450926E-07,1.80454658840819E-06,3.30484270287006E-11,1.7573462070324E-07,4.69125988808305E-05,4.96443708850478E-08,6.66992947359417E-07,0.9870042570526910,6.77032291269773E-06,1.90775975027267E-06,1.759054619991E-08,0.48206107370110900,0.65437075641663
305,0.9999996666667780,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0303030303030303,0.0833333333333333,0.0,0.0075757575757575,0.0,0.053030303030303,0.0151515151515151,0.0,0.0,0.0227272727272727,0.0378787878787878,0.0,0.0075757575757575,0.2045454545454550,0.0,0.0075757575757575,0.0151515151515151,0.0,0.0151515151515151,0.0075757575757575,0.0,0.0151515151515151,0.0151515151515151,0.0151515151515151,0.0075757575757575,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.0151515151515151,0.0151515151515151,0.0151515151515151,0.0151515151515151,0.0303030303030303,0.053030303030303,0.0075757575757575,0.0227272727272727,0.0378787878787878,0.0909090909090909,0.0,0.0,0.9928651446144690,4.54993832736681E-06,2.92128362623824E-10,3.76519798356539E-05,0.0007763201970101,2.11381554114731E-05,0.0010490941500147,4.81434936554676E-10,3.62927839938694E-06,3.3446906904602E-05,6.35640991398735E-07,7.08634424376754E-08,0.0052081476960415,1.69745236932293E-07,5.95181261063618E-11,8.33870496580185E-13,0.4618198723024440,0.642649388004624
306,0.9999996666667780,0.0,0.0,0.0,0.0,0.0,0.0054945054945054,0.0494505494505494,0.0274725274725274,0.0824175824175824,0.0109890109890109,0.0109890109890109,0.0219780219780219,0.0384615384615384,0.0109890109890109,0.0054945054945054,0.0054945054945054,0.0219780219780219,0.0274725274725274,0.0,0.0274725274725274,0.1593406593406590,0.0109890109890109,0.0109890109890109,0.0,0.0,0.0219780219780219,0.0,0.0054945054945054,0.0109890109890109,0.0164835164835164,0.0329670329670329,0.0,0.0109890109890109,0.0274725274725274,0.0604395604395604,0.0274725274725274,0.0054945054945054,0.0384615384615384,0.0,0.0274725274725274,0.0934065934065934,0.0109890109890109,0.0164835164835164,0.0219780219780219,0.0439560439560439,0.0,0.0,3.83717646578602E-05,3.00809250256327E-15,5.60904968510738E-13,1.64852020445202E-15,9.88335082522244E-14,1.4624254771045E-12,1.07825082474668E-13,7.15856390068475E-15,5.61496937619904E-09,7.08197340698926E-07,1.18735276194077E-11,1.59075276147751E-12,0.999960813604808,5.46636167004149E-13,6.23009225954219E-08,3.85010487412943E-08,0.4911637604114440,0.619742178242481
307,0.7142856122449130,0.285714244897965,0.0,0.0,0.0,0.0,0.0,0.0119760479041916,0.0239520958083832,0.1077844311377250,0.0,0.0119760479041916,0.0239520958083832,0.029940119760479,0.0119760479041916,0.0059880239520958,0.0119760479041916,0.0239520958083832,0.029940119760479,0.0,0.0179640718562874,0.2455089820359280,0.0,0.0059880239520958,0.0,0.0,0.0,0.0,0.0,0.0059880239520958,0.0059880239520958,0.029940119760479,0.0,0.0119760479041916,0.0419161676646706,0.0359281437125748,0.0,0.0119760479041916,0.0419161676646706,0.0059880239520958,0.0119760479041916,0.0958083832335329,0.0179640718562874,0.0359281437125748,0.0119760479041916,0.0718562874251497,0.0,0.0,5.47180596146971E-10,1.94665978849782E-06,1.9746373556911E-10,1.32231957442667E-12,2.54178425524458E-16,1.27779168092066E-09,2.03207079379326E-14,1.4913814889691E-19,5.3451826482361E-12,1.22582842843544E-14,1.26288670334101E-16,1.63903450919475E-08,0.9999523768869830,6.1262261390911E-08,4.55967714856569E-05,2.31618327207646E-20,0.44076125131217200,0.824428723847677
308,0.9999998333333610,0.0,0.0,0.0,0.0,0.0,0.0073529411764705,0.0294117647058823,0.0147058823529411,0.0514705882352941,0.0,0.0147058823529411,0.0294117647058823,0.0661764705882353,0.0073529411764705,0.0073529411764705,0.0,0.0073529411764705,0.0,0.0,0.0073529411764705,0.1838235294117650,0.0,0.0147058823529411,0.0,0.0,0.0073529411764705,0.0073529411764705,0.0,0.0294117647058823,0.0,0.0,0.0073529411764705,0.0073529411764705,0.0294117647058823,0.0661764705882353,0.0,0.0147058823529411,0.0294117647058823,0.0,0.0294117647058823,0.088235294117647,0.0588235294117647,0.0220588235294117,0.0441176470588235,0.1176470588235290,0.0,0.0,2.26051085069364E-05,0.0003474219222895,2.87862485792629E-07,1.00800365203862E-08,2.65547997470541E-09,0.0068193800952757,0.0025052901517753,0.000107457607668,3.10925464356096E-09,2.23564993993159E-07,7.0326877553947E-07,7.93885979701199E-09,0.0079173783342779,1.29520718383489E-08,3.63765659259789E-14,0.982279215348212,0.47595358095043900,0.209147850023901
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.043859649122807,0.087719298245614,0.0087719298245614,0.0,0.0,0.0350877192982456,0.0,0.0087719298245614,0.0087719298245614,0.0175438596491228,0.0087719298245614,0.0,0.0350877192982456,0.1578947368421050,0.0087719298245614,0.0,0.0087719298245614,0.0,0.0087719298245614,0.0,0.0,0.0087719298245614,0.0,0.0263157894736842,0.0087719298245614,0.0087719298245614,0.043859649122807,0.0789473684210526,0.0,0.0087719298245614,0.0087719298245614,0.0263157894736842,0.0087719298245614,0.0701754385964912,0.0350877192982456,0.0350877192982456,0.043859649122807,0.0964912280701754,0.0,0.0,0.6702577107204690,2.68094639570663E-06,2.03423501358795E-06,0.0028221060752034,2.16384431365651E-06,0.0026573764634997,1.09738036874616E-06,6.38254738490582E-08,1.11980185413145E-07,5.15348489323766E-09,6.52112260172217E-08,4.35818443861369E-06,0.2783345172473760,0.0272427227658228,0.0186728238093652,1.62157363653158E-07,0.5597087750340910,0.542511242047765
310,0.99999950000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0352941176470588,0.0,0.0352941176470588,0.0117647058823529,0.0,0.0117647058823529,0.0588235294117647,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.2,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0235294117647058,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0705882352941176,0.1176470588235290,0.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,0.0,0.0823529411764705,0.0117647058823529,0.0235294117647058,0.0235294117647058,0.1176470588235290,0.0,0.0,0.0009603749766028,2.77208196500033E-05,5.42516003410176E-07,0.0323330101678384,2.16743456967711E-06,3.61780171586218E-08,5.28242750584812E-09,2.3840288102355E-08,8.59747772941096E-08,1.46147806425914E-08,7.48788765124994E-06,9.19594963104321E-06,0.9332117856456490,3.17513524717176E-08,0.033447516959299,1.46179015707353E-12,0.5330796578308560,0.171148422246401
